CustomerID,Tenure Months_x,Contract_x,Monthly Charges_x,Total Charges,Internet Service,Payment Method,Charges Band,Churn Label_x,CLTV,Churn_Probability,Predicted_Churn,Risk_Tier
4678-DVQEO,1,Month-to-month,52.2,52.2,DSL,Electronic check,Medium ($35-65),Yes,4138,0.6582755667105199,1,Medium Risk
0691-IFBQW,46,One year,110.0,4874.8,Fiber optic,Electronic check,Premium (>$95),Yes,2403,0.4728655596990595,0,Low Risk
3009-JWMPU,62,One year,96.75,6125.4,Fiber optic,Electronic check,Premium (>$95),Yes,5016,0.6804338189905629,1,Medium Risk
1450-GALXR,10,Month-to-month,98.5,1058.25,Fiber optic,Electronic check,Premium (>$95),Yes,5184,0.7817757694682222,1,High Risk
3138-BKYAV,6,Month-to-month,85.35,489.45,Fiber optic,Electronic check,High ($65-95),Yes,4694,0.8154520632057367,1,High Risk
4289-DTDKW,40,Month-to-month,101.3,4113.1,Fiber optic,Electronic check,Premium (>$95),Yes,2576,0.7636331398206757,1,High Risk
1820-TQVEV,1,Month-to-month,69.55,69.55,Fiber optic,Electronic check,High ($65-95),Yes,3042,0.8781786754300066,1,High Risk
2239-JALAW,58,One year,103.25,6017.65,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,6105,0.42943430889547396,0,Low Risk
4853-RULSV,70,Two year,104.0,7250.15,Fiber optic,Credit card (automatic),Premium (>$95),Yes,4544,0.34872904123739756,0,Low Risk
6275-YDUVO,2,Month-to-month,86.2,178.7,Fiber optic,Mailed check,High ($65-95),Yes,2969,0.8477786641538639,1,High Risk
0115-TFERT,21,Month-to-month,111.2,2317.1,Fiber optic,Electronic check,Premium (>$95),Yes,4123,0.7020903963680546,1,Medium Risk
2311-QYMUQ,16,Month-to-month,89.45,1430.25,Fiber optic,Credit card (automatic),High ($65-95),Yes,3696,0.5956496121096075,1,Medium Risk
3643-AHCFP,7,Month-to-month,95.6,644.35,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,3265,0.7785564133691087,1,High Risk
3104-OWCGK,60,One year,90.95,5453.4,Fiber optic,Electronic check,High ($65-95),Yes,4111,0.48090165081073033,0,Low Risk
9101-BWFSS,50,One year,108.55,5610.7,Fiber optic,Electronic check,Premium (>$95),Yes,4274,0.48970061358776057,0,Low Risk
9231-ZJYAM,4,Month-to-month,78.85,292.8,Fiber optic,Electronic check,High ($65-95),Yes,5301,0.8695727107010991,1,High Risk
6982-SSHFK,1,Month-to-month,44.4,44.4,DSL,Mailed check,Medium ($35-65),Yes,3522,0.6424931361005658,1,Medium Risk
0727-BMPLR,55,One year,100.0,5509.3,Fiber optic,Electronic check,Premium (>$95),Yes,5679,0.5332926938849357,1,Medium Risk
1038-ZAGBI,12,One year,19.8,229.6,No,Bank transfer (automatic),Low (<$35),Yes,2653,0.20056836072458295,0,Very Low Risk
3027-ZTDHO,1,Month-to-month,89.9,89.9,Fiber optic,Electronic check,High ($65-95),Yes,5951,0.8937129574723071,1,High Risk
2382-BCKQJ,62,One year,100.15,6413.65,Fiber optic,Electronic check,Premium (>$95),Yes,5600,0.5373541554991743,1,Medium Risk
2207-NHRJK,1,Month-to-month,50.8,50.8,DSL,Electronic check,Medium ($35-65),Yes,3718,0.6115636575266095,1,Medium Risk
0947-MUGVO,20,Month-to-month,73.65,1463.5,Fiber optic,Electronic check,High ($65-95),Yes,5849,0.7362271582796696,1,Medium Risk
9944-HKVVB,3,Month-to-month,95.1,307.4,Fiber optic,Electronic check,Premium (>$95),Yes,5861,0.8269216253225476,1,High Risk
4124-MMETB,22,Month-to-month,94.65,2104.55,Fiber optic,Credit card (automatic),High ($65-95),Yes,3665,0.6565105500394907,1,Medium Risk
3671-SHRSP,4,Month-to-month,80.6,319.15,Fiber optic,Mailed check,High ($65-95),Yes,3080,0.7130097952503359,1,Medium Risk
3313-QKNKB,59,One year,85.55,5084.65,Fiber optic,Electronic check,High ($65-95),Yes,6304,0.4082642096195573,0,Low Risk
5073-WXOYN,60,Month-to-month,50.8,3027.4,DSL,Electronic check,Medium ($35-65),Yes,4941,0.49550145642955085,0,Low Risk
0207-MDKNV,15,Month-to-month,105.1,1582.75,Fiber optic,Electronic check,Premium (>$95),Yes,2122,0.6780505251969288,1,Medium Risk
9851-KIELU,10,Month-to-month,110.1,1043.3,Fiber optic,Electronic check,Premium (>$95),Yes,5803,0.5772508357321366,1,Medium Risk
3908-BLSYF,6,Month-to-month,83.9,497.55,Fiber optic,Electronic check,High ($65-95),Yes,3962,0.7074797607419535,1,Medium Risk
7549-MYGPK,63,Month-to-month,100.55,6215.35,Fiber optic,Electronic check,Premium (>$95),Yes,5413,0.4597907815995299,0,Low Risk
3804-RVTGV,50,Month-to-month,103.85,5017.9,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,5812,0.5737042460976378,1,Medium Risk
9227-LUNBG,1,Month-to-month,24.6,24.6,DSL,Electronic check,Low (<$35),Yes,5768,0.6711175848481374,1,Medium Risk
4315-MURBD,12,Month-to-month,98.9,1120.95,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,5559,0.7297620631874442,1,Medium Risk
9734-YWGEX,9,Month-to-month,98.3,923.5,Fiber optic,Credit card (automatic),Premium (>$95),Yes,2954,0.6151206980297308,1,Medium Risk
2719-BDAQO,17,Month-to-month,93.85,1625.65,Fiber optic,Electronic check,High ($65-95),Yes,4940,0.6502268700128812,1,Medium Risk
0781-LKXBR,9,Month-to-month,100.5,918.6,Fiber optic,Electronic check,Premium (>$95),Yes,4038,0.8807909827795289,1,High Risk
1907-UBQFC,10,Month-to-month,72.85,688.65,Fiber optic,Electronic check,High ($65-95),Yes,3189,0.7670973993005936,1,High Risk
6513-EECDB,1,Month-to-month,73.55,73.55,Fiber optic,Electronic check,High ($65-95),Yes,4369,0.8684357897998712,1,High Risk
7074-IEVOJ,3,Month-to-month,79.4,205.05,Fiber optic,Electronic check,High ($65-95),Yes,3501,0.8439162845764306,1,High Risk
9625-QSTYE,13,Month-to-month,81.15,952.3,Fiber optic,Electronic check,High ($65-95),Yes,4806,0.7460676983092628,1,Medium Risk
4750-ZRXIU,4,Month-to-month,84.6,360.1,Fiber optic,Electronic check,High ($65-95),Yes,2467,0.8913360001517132,1,High Risk
6400-BWQKW,6,Month-to-month,79.05,434.5,Fiber optic,Electronic check,High ($65-95),Yes,3263,0.6845370441731936,1,Medium Risk
6680-WKXRZ,3,Month-to-month,74.4,215.8,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,2054,0.7288884142809633,1,Medium Risk
7028-DVOIQ,35,Month-to-month,99.05,3395.8,Fiber optic,Electronic check,Premium (>$95),Yes,2074,0.815115039382621,1,High Risk
4208-UFFGW,2,Month-to-month,44.95,85.15,DSL,Mailed check,Medium ($35-65),Yes,5900,0.6215628874182361,1,Medium Risk
9448-REEVD,1,Month-to-month,44.7,44.7,DSL,Credit card (automatic),Medium ($35-65),Yes,3700,0.6097203912450506,1,Medium Risk
9117-SHLZX,1,Month-to-month,45.7,45.7,DSL,Mailed check,Medium ($35-65),Yes,3571,0.7236696232838888,1,Medium Risk
9889-TMAHG,8,Month-to-month,100.3,832.35,Fiber optic,Credit card (automatic),Premium (>$95),Yes,5084,0.6765977226430084,1,Medium Risk
4541-RMRLG,7,Month-to-month,19.25,112.3,No,Electronic check,Low (<$35),Yes,4489,0.18588486110728986,0,Very Low Risk
3158-MOERK,2,Month-to-month,96.0,174.8,Fiber optic,Electronic check,Premium (>$95),Yes,3391,0.9033823268654179,1,High Risk
7294-TMAOP,1,Month-to-month,90.55,90.55,Fiber optic,Electronic check,High ($65-95),Yes,2627,0.8371182702033636,1,High Risk
8919-FYFQZ,44,Month-to-month,30.35,1359.7,DSL,Electronic check,Low (<$35),Yes,4829,0.6390162848280756,1,Medium Risk
2834-JRTUA,71,Two year,108.05,7532.15,Fiber optic,Electronic check,Premium (>$95),Yes,5200,0.35772103618199824,0,Low Risk
5875-YPQFJ,1,Month-to-month,69.9,69.9,Fiber optic,Electronic check,High ($65-95),Yes,5367,0.8781786754300066,1,High Risk
6646-QVXLR,62,One year,103.75,6383.35,Fiber optic,Electronic check,Premium (>$95),Yes,5052,0.4763332666548123,0,Low Risk
8603-IJWDN,1,Month-to-month,86.6,86.6,Fiber optic,Electronic check,High ($65-95),Yes,5228,0.9023371702969959,1,High Risk
9369-XFEHK,33,Month-to-month,80.6,2656.5,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,3601,0.553193272447427,1,Medium Risk
3842-IYKUE,35,Month-to-month,85.3,2917.5,Fiber optic,Credit card (automatic),High ($65-95),Yes,2455,0.3819557812972922,0,Low Risk
6641-XRPSU,34,Month-to-month,70.0,2416.1,Fiber optic,Credit card (automatic),High ($65-95),Yes,2318,0.5235937297778538,1,Medium Risk
1374-DMZUI,4,Month-to-month,94.3,424.45,Fiber optic,Electronic check,High ($65-95),Yes,5419,0.8987341897709801,1,High Risk
8357-EQXFO,7,Month-to-month,95.35,660.9,Fiber optic,Electronic check,Premium (>$95),Yes,3077,0.8617472149126499,1,High Risk
1989-PRJHP,27,Month-to-month,75.5,1893.95,Fiber optic,Electronic check,High ($65-95),Yes,2377,0.7578948040390204,1,High Risk
9524-EGPJC,18,Month-to-month,90.1,1612.75,Fiber optic,Electronic check,High ($65-95),Yes,4260,0.7094217571777919,1,Medium Risk
6993-OHLXR,2,Month-to-month,68.95,119.75,Fiber optic,Electronic check,High ($65-95),Yes,5225,0.7825799964372413,1,High Risk
8818-XYFCQ,32,Month-to-month,99.55,3204.65,Fiber optic,Credit card (automatic),Premium (>$95),Yes,5026,0.4845700904947604,0,Low Risk
4695-VADHF,18,Month-to-month,57.45,990.85,DSL,Electronic check,Medium ($35-65),Yes,2989,0.5069866651732875,1,Medium Risk
3863-IUBJR,12,One year,53.65,696.35,DSL,Credit card (automatic),Medium ($35-65),Yes,2595,0.3788974636762368,0,Low Risk
4822-RVYBB,8,Month-to-month,100.6,819.4,Fiber optic,Electronic check,Premium (>$95),Yes,5906,0.8866141961890558,1,High Risk
8436-BJUMM,26,Month-to-month,83.75,2070.6,Fiber optic,Electronic check,High ($65-95),Yes,2404,0.8041715148952798,1,High Risk
4184-TJFAN,3,Month-to-month,88.3,273.75,Fiber optic,Mailed check,High ($65-95),Yes,4486,0.69216647031011,1,Medium Risk
4145-UQXUQ,8,Month-to-month,92.1,729.95,Fiber optic,Electronic check,High ($65-95),Yes,5662,0.8494765780615501,1,High Risk
9948-YPTDG,38,Month-to-month,79.45,3013.05,Fiber optic,Electronic check,High ($65-95),Yes,2405,0.536041608720108,1,Medium Risk
1236-WFCDV,14,Month-to-month,90.45,1266.1,Fiber optic,Credit card (automatic),High ($65-95),Yes,4777,0.496117432766523,0,Low Risk
4883-QICIH,32,Month-to-month,69.75,2347.9,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,2356,0.5406023925297183,1,Medium Risk
8329-IBCTI,1,Month-to-month,19.65,19.65,No,Mailed check,Low (<$35),Yes,5881,0.5597485978343869,1,Medium Risk
1271-SJBGZ,12,Month-to-month,43.65,526.95,DSL,Electronic check,Medium ($35-65),Yes,2437,0.5828705403845835,1,Medium Risk
5669-SRAIP,5,Month-to-month,39.5,210.75,DSL,Electronic check,Medium ($35-65),Yes,2863,0.6500387007952446,1,Medium Risk
5981-ITEMU,40,Month-to-month,97.1,3706.95,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,3099,0.6381682504902719,1,Medium Risk
6941-PMGEP,5,Month-to-month,80.0,412.5,Fiber optic,Electronic check,High ($65-95),Yes,3937,0.8798862692095979,1,High Risk
1624-WOIWJ,10,Month-to-month,84.7,832.05,Fiber optic,Mailed check,High ($65-95),Yes,5686,0.6618568417836675,1,Medium Risk
2074-GKOWZ,2,Month-to-month,89.55,185.55,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,3851,0.7860393695161347,1,High Risk
0376-YMCJC,23,Month-to-month,90.6,1943.2,Fiber optic,Electronic check,High ($65-95),Yes,4359,0.6906982371216194,1,Medium Risk
0634-SZPQA,23,Month-to-month,90.05,2169.8,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,4650,0.4784368485950359,0,Low Risk
5536-RTPWK,49,Month-to-month,99.05,4853.75,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,5157,0.5793295558819915,1,Medium Risk
6166-ILMNY,2,Month-to-month,69.75,144.55,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,5667,0.7377027283807793,1,Medium Risk
3097-NNSPB,2,Month-to-month,49.05,91.1,DSL,Credit card (automatic),Medium ($35-65),Yes,2960,0.6179871267712702,1,Medium Risk
0655-RBDUG,7,Month-to-month,98.05,713.0,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,2561,0.7806282031784647,1,High Risk
4361-BKAXE,41,Month-to-month,114.5,4527.45,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,3038,0.47201680241657035,0,Low Risk
9878-TNQGW,2,Month-to-month,80.95,171.15,Fiber optic,Electronic check,High ($65-95),Yes,3533,0.8783311565212131,1,High Risk
4441-NIHPT,13,Month-to-month,74.3,940.35,Fiber optic,Electronic check,High ($65-95),Yes,2995,0.7716489587241928,1,High Risk
8999-BOHSE,11,Month-to-month,89.7,1047.7,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,2202,0.6562366091836463,1,Medium Risk
7029-RPUAV,17,Month-to-month,100.45,1622.45,Fiber optic,Credit card (automatic),Premium (>$95),Yes,5508,0.6185893034025775,1,Medium Risk
4607-CHPCA,25,One year,90.4,2178.6,Fiber optic,Electronic check,High ($65-95),Yes,5801,0.5965934554102105,1,Medium Risk
8824-RWFXJ,3,Month-to-month,56.15,168.15,DSL,Mailed check,Medium ($35-65),Yes,2539,0.5846649504004843,1,Medium Risk
9763-PDTKK,4,Month-to-month,94.4,387.2,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,4249,0.6516927966990331,1,Medium Risk
7627-JKIAZ,37,Month-to-month,78.95,2839.65,Fiber optic,Credit card (automatic),High ($65-95),Yes,3982,0.4969069733576322,0,Low Risk
4081-DYXAV,19,One year,44.85,893.55,DSL,Credit card (automatic),Medium ($35-65),Yes,5182,0.4953302140763762,0,Low Risk
8111-SLLHI,39,Month-to-month,105.65,4284.8,Fiber optic,Electronic check,Premium (>$95),Yes,4687,0.7420900442320447,1,Medium Risk
0927-LCSMG,7,Month-to-month,74.65,544.55,Fiber optic,Mailed check,High ($65-95),Yes,3331,0.606529561868456,1,Medium Risk
8257-RZAHR,14,Month-to-month,64.7,941.0,DSL,Bank transfer (automatic),Medium ($35-65),Yes,4049,0.4613131821174927,0,Low Risk
5293-WXJAK,11,Month-to-month,104.05,1133.65,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,4553,0.7451018087558073,1,Medium Risk
0841-NULXI,1,Month-to-month,35.55,35.55,DSL,Electronic check,Medium ($35-65),Yes,3958,0.8178460142312747,1,High Risk
7851-WZEKY,2,Month-to-month,95.15,196.9,Fiber optic,Electronic check,Premium (>$95),Yes,2414,0.9171652049847726,1,High Risk
8844-TONUD,13,Month-to-month,96.65,1162.85,Fiber optic,Mailed check,Premium (>$95),Yes,5295,0.7089075626308972,1,Medium Risk
4086-YQSNZ,3,Month-to-month,80.4,224.05,Fiber optic,Electronic check,High ($65-95),Yes,3834,0.8418211365058462,1,High Risk
5868-CZJDR,1,Month-to-month,31.35,31.35,DSL,Mailed check,Low (<$35),Yes,3605,0.6793961048072341,1,Medium Risk
0135-NMXAP,12,Month-to-month,89.75,1052.4,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,5671,0.7014043141011276,1,Medium Risk
6270-OMFIW,60,One year,94.4,5610.25,Fiber optic,Electronic check,High ($65-95),Yes,4990,0.42235035536949944,0,Low Risk
0107-WESLM,1,Month-to-month,19.85,19.85,No,Electronic check,Low (<$35),Yes,3874,0.5157427702886115,1,Medium Risk
3992-YWPKO,6,Month-to-month,109.9,669.45,Fiber optic,Credit card (automatic),Premium (>$95),Yes,5750,0.7696050047320447,1,High Risk
0125-LZQXK,15,Month-to-month,101.35,1553.95,Fiber optic,Electronic check,Premium (>$95),Yes,3025,0.7012907107290134,1,Medium Risk
8399-YNDCH,21,Month-to-month,60.05,1236.15,DSL,Bank transfer (automatic),Medium ($35-65),Yes,4716,0.5227932038745342,1,Medium Risk
5673-FSSMF,1,Month-to-month,60.15,60.15,DSL,Electronic check,Medium ($35-65),Yes,4611,0.7544897687989812,1,High Risk
1579-KLYDT,7,Month-to-month,90.45,593.45,Fiber optic,Electronic check,High ($65-95),Yes,5356,0.8763621959635843,1,High Risk
3927-NLNRY,53,One year,94.25,4867.95,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,5414,0.381374603350792,0,Low Risk
6358-LYNGM,1,Month-to-month,74.9,74.9,Fiber optic,Electronic check,High ($65-95),Yes,2548,0.8935214730988146,1,High Risk
5494-HECPR,1,Month-to-month,80.25,80.25,Fiber optic,Electronic check,High ($65-95),Yes,2502,0.888956616017189,1,High Risk
9824-BEMCV,17,Month-to-month,69.0,1149.65,Fiber optic,Electronic check,High ($65-95),Yes,3368,0.7904388987415245,1,High Risk
1373-ORVIZ,11,Month-to-month,66.35,740.8,DSL,Electronic check,High ($65-95),Yes,2860,0.6063922736122455,1,Medium Risk
9866-QEVEE,19,Month-to-month,86.0,1532.45,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,4857,0.6217009093298271,1,Medium Risk
9897-KXHCM,3,Month-to-month,80.3,250.05,Fiber optic,Electronic check,High ($65-95),Yes,3212,0.8624217188722922,1,High Risk
7979-CORPM,24,Month-to-month,90.55,2282.55,Fiber optic,Credit card (automatic),High ($65-95),Yes,5927,0.5304317286883822,1,Medium Risk
1618-CFHME,2,Month-to-month,75.9,143.35,Fiber optic,Electronic check,High ($65-95),Yes,2101,0.8783628846433598,1,High Risk
3165-HDOEW,1,Month-to-month,45.85,45.85,DSL,Mailed check,Medium ($35-65),Yes,3706,0.671234768533881,1,Medium Risk
6581-NQCBA,16,Month-to-month,49.95,810.2,DSL,Electronic check,Medium ($35-65),Yes,4840,0.5822577885194375,1,Medium Risk
1689-MRZQR,34,Month-to-month,78.3,2564.3,Fiber optic,Electronic check,High ($65-95),Yes,2777,0.641132288287991,1,Medium Risk
5835-BEQEU,3,Month-to-month,76.95,228.4,Fiber optic,Electronic check,High ($65-95),Yes,4428,0.9024865006071705,1,High Risk
5565-FILXA,16,Month-to-month,96.15,1529.2,Fiber optic,Electronic check,Premium (>$95),Yes,5913,0.8656517270896011,1,High Risk
5552-ZNFSJ,1,Month-to-month,45.3,45.3,DSL,Electronic check,Medium ($35-65),Yes,4568,0.7497510104999879,1,Medium Risk
2223-KAGMX,15,Month-to-month,19.4,289.3,No,Bank transfer (automatic),Low (<$35),Yes,5379,0.37668538914480365,0,Low Risk
7321-PKUYW,11,Month-to-month,90.15,987.95,Fiber optic,Electronic check,High ($65-95),Yes,5250,0.6353712054754372,1,Medium Risk
2833-SLKDQ,1,Month-to-month,45.05,45.05,DSL,Mailed check,Medium ($35-65),Yes,4094,0.6490009862704063,1,Medium Risk
7595-EUIVN,1,Month-to-month,75.8,75.8,Fiber optic,Electronic check,High ($65-95),Yes,3940,0.6826796531891282,1,Medium Risk
2026-TGDHM,7,Month-to-month,79.3,523.15,Fiber optic,Electronic check,High ($65-95),Yes,3830,0.8770498288076027,1,High Risk
4030-VPZBD,2,Month-to-month,30.9,59.05,DSL,Electronic check,Low (<$35),Yes,2860,0.670978232938924,1,Medium Risk
4187-CINZD,46,One year,95.25,4424.2,Fiber optic,Credit card (automatic),Premium (>$95),Yes,3180,0.45758145125047556,0,Low Risk
6818-WOBHJ,68,Month-to-month,89.6,6127.6,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,5651,0.48604562193864953,0,Low Risk
2408-TZMJL,59,One year,110.15,6448.05,Fiber optic,Electronic check,Premium (>$95),Yes,4601,0.43884345075114317,0,Low Risk
9134-CEQMF,7,Month-to-month,89.5,676.7,Fiber optic,Electronic check,High ($65-95),Yes,3077,0.8456983652630629,1,High Risk
7993-PYKOF,8,Month-to-month,75.0,632.95,Fiber optic,Electronic check,High ($65-95),Yes,2587,0.5675498133631568,1,Medium Risk
5027-XWQHA,6,Month-to-month,44.75,270.95,DSL,Electronic check,Medium ($35-65),Yes,2087,0.6801710205681453,1,Medium Risk
4566-QVRRW,11,Month-to-month,44.05,483.7,DSL,Electronic check,Medium ($35-65),Yes,3200,0.6584962252472227,1,Medium Risk
8519-IMDHU,15,Month-to-month,85.6,1345.55,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,4981,0.697445786761475,1,Medium Risk
0201-OAMXR,70,One year,115.55,8127.6,Fiber optic,Credit card (automatic),Premium (>$95),Yes,4838,0.3621202834245106,0,Low Risk
3372-KWFBM,16,Month-to-month,86.6,1281.0,Fiber optic,Electronic check,High ($65-95),Yes,2508,0.8563705140646796,1,High Risk
7831-QGOXH,18,Month-to-month,85.2,1553.9,Fiber optic,Electronic check,High ($65-95),Yes,3326,0.8442196178555418,1,High Risk
6393-WRYZE,34,Month-to-month,97.65,3207.55,Fiber optic,Electronic check,Premium (>$95),Yes,3979,0.7880412694657929,1,High Risk
6599-RCLCJ,47,Month-to-month,109.55,5124.55,Fiber optic,Electronic check,Premium (>$95),Yes,5863,0.6627723739625558,1,Medium Risk
9831-BPFRI,39,One year,89.55,3474.45,Fiber optic,Electronic check,High ($65-95),Yes,3849,0.6165984117330373,1,Medium Risk
1725-MIMXW,1,Month-to-month,19.45,19.45,No,Mailed check,Low (<$35),Yes,5687,0.6130765513978453,1,Medium Risk
0031-PVLZI,4,Month-to-month,20.35,76.35,No,Mailed check,Low (<$35),Yes,4133,0.3483290109060281,0,Low Risk
7206-GZCDC,1,Month-to-month,69.25,69.25,Fiber optic,Electronic check,High ($65-95),Yes,4371,0.8691414196420982,1,High Risk
4791-QRGMF,59,One year,99.5,5961.1,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,6098,0.39580186926998406,0,Low Risk
1768-ZAIFU,1,Month-to-month,25.2,25.2,DSL,Electronic check,Low (<$35),Yes,5688,0.8373093512567743,1,High Risk
4671-LXRDQ,2,Month-to-month,45.0,96.45,DSL,Mailed check,Medium ($35-65),Yes,5704,0.7151129997532771,1,Medium Risk
1934-SJVJK,1,Month-to-month,20.15,20.15,No,Mailed check,Low (<$35),Yes,4103,0.5903743558754457,1,Medium Risk
3838-OZURD,66,Month-to-month,105.0,7133.25,Fiber optic,Credit card (automatic),Premium (>$95),Yes,5723,0.6354767844962557,1,Medium Risk
9269-CQOOL,3,Month-to-month,54.7,169.45,DSL,Credit card (automatic),Medium ($35-65),Yes,3335,0.6197189277490223,1,Medium Risk
2845-HSJCY,14,Month-to-month,87.25,1258.6,Fiber optic,Electronic check,High ($65-95),Yes,4786,0.829579109318083,1,High Risk
1184-PJVDB,10,Month-to-month,79.95,857.2,Fiber optic,Electronic check,High ($65-95),Yes,5640,0.8476565914217983,1,High Risk
9415-DPEWS,18,Month-to-month,88.35,1639.3,Fiber optic,Electronic check,High ($65-95),Yes,5727,0.7301755552528054,1,Medium Risk
7943-RQCHR,9,Month-to-month,94.75,889.9,Fiber optic,Electronic check,High ($65-95),Yes,2893,0.8927210874367565,1,High Risk
3793-MMFUH,13,Month-to-month,95.05,1290.0,Fiber optic,Electronic check,Premium (>$95),Yes,2230,0.872065059642326,1,High Risk
3249-ZPQRG,4,Month-to-month,78.45,330.05,Fiber optic,Electronic check,High ($65-95),Yes,5048,0.6480387935409128,1,Medium Risk
2568-BRGYX,4,Month-to-month,70.2,237.95,Fiber optic,Electronic check,High ($65-95),Yes,5094,0.8564414109193644,1,High Risk
7721-JXEAW,59,Month-to-month,41.05,2452.7,DSL,Bank transfer (automatic),Medium ($35-65),Yes,4324,0.38340851752616684,0,Low Risk
7249-WBIYX,10,Month-to-month,85.6,813.85,Fiber optic,Electronic check,High ($65-95),Yes,5146,0.8645782543667822,1,High Risk
